time: 23-03-10 17:45:05
DATASET: bitcoin_alpha
LEARNING_RATE: 0.01
WEIGHT_DECAY: 0.001
NODE_FEAT_SIZE: 32
EMBEDDING_SIZE: 32
BATCH_SIZE: 300
EPOCHS: 300
HOP: 2
HOP_DISTIN: learning
task: sign
EPOCH	LOSS		pos_ratio		accuracy		f1_score		microf1_score		macrof1_score		auc_score
0	155.84848	0.9027334043308484	0.9041533546325878	0.9493623405851462	0.9041533546325878	0.5276613027429042	0.7470040844912756
2	73.6524	0.9027334043308484	0.9091231806886759	0.9516433698526633	0.9091231806886759	0.5993510966910375	0.8109982749267346
4	40.789455	0.9027334043308484	0.9087681931132411	0.951094196003806	0.9087681931132411	0.6364969660757815	0.8248533974758245
6	23.553518	0.9027334043308484	0.9116080937167199	0.9525081060461568	0.9116080937167199	0.657839730772439	0.8398408684495294
8	13.939813	0.9027334043308484	0.9144479943201987	0.953910881621725	0.9144479943201986	0.6794245766133317	0.8346699541606988
10	8.992989	0.9027334043308484	0.9112531061412851	0.9521256223669092	0.9112531061412851	0.6726647529310275	0.8389022678542213
12	5.923432	0.9027334043308484	0.9112531061412851	0.9521072796934865	0.9112531061412851	0.6741212726969847	0.8466909305923517
14	4.6310787	0.9027334043308484	0.9148029818956337	0.9540053660406285	0.9148029818956337	0.6885411445587758	0.8476237905112358
16	2.5902112	0.9027334043308484	0.9137380191693291	0.9534393561985054	0.9137380191693291	0.6839485937619033	0.842770048594826
18	1.6832633	0.9027334043308484	0.9140930067447639	0.9536576024511682	0.9140930067447639	0.6831394808372345	0.8435177716990392
20	1.365672	0.9027334043308484	0.9179978700745474	0.9556877038173798	0.9179978700745474	0.7034970585595213	0.8427743541021439
22	0.94899076	0.9027334043308484	0.9169329073482428	0.9551380368098159	0.9169329073482428	0.6976647121848123	0.8432020344957247
24	1.2236329	0.9027334043308484	0.9187078452254172	0.956121862425752	0.9187078452254172	0.7021573167550447	0.8437316118958298
26	0.6739325	0.9027334043308484	0.9169329073482428	0.9551724137931034	0.9169329073482428	0.6949775112443778	0.8470525932070576
28	0.49949422	0.9027334043308484	0.9130280440184594	0.9529840721550568	0.9130280440184594	0.6868939273304835	0.8437746669690089
30	0.36700264	0.9027334043308484	0.9179978700745474	0.955755602375024	0.9179978700745474	0.6982167842383594	0.8496660361490395
32	0.25614026	0.9027334043308484	0.9183528576499822	0.9559218091222691	0.9183528576499822	0.7015185968688269	0.8480141565080614
34	0.2290423	0.9027334043308484	0.9179978700745474	0.9557725445146467	0.9179978700745474	0.6968643744471044	0.848568131782968
36	0.23335724	0.9027334043308484	0.9169329073482428	0.9551552318896127	0.9169329073482428	0.6963276159448064	0.8486671584512802
38	0.17224789	0.9027334043308484	0.916577919772808	0.9549894656196131	0.916577919772808	0.6929911008485474	0.8467339856655309
40	0.13666633	0.9027334043308484	0.9179978700745474	0.9556877038173798	0.9179978700745474	0.7034970585595213	0.8481835064625664
42	0.14605899	0.9027334043308484	0.9176428824991125	0.955487336914812	0.9176428824991124	0.7028621518697282	0.8481232293601155
44	0.07445634	0.9027334043308484	0.919062832800852	0.9562380038387717	0.919062832800852	0.709251077391084	0.8518661503885003
